# _tick,_time,frames,mean_episode_return_landlord,loss_landlord,mean_episode_return_landlord_up,loss_landlord_up,mean_episode_return_landlord_down,loss_landlord_down
2607,1684559736,8342400,0.262114376,1.081011534,-0.2631028,1.762660742,-0.263264686,1.351251245
2608,1684559742,8345600,0.26338765,1.248241544,-0.2631028,1.762660742,-0.263264686,1.351251245
2609,1684559745,8348800,0.26338765,1.248241544,-0.262968659,1.543400526,-0.263264686,1.351251245
2610,1684559746,8352000,0.26338765,1.248241544,-0.262968659,1.543400526,-0.264034212,1.303771019
2611,1684559750,8355200,0.261156619,1.033772349,-0.262968659,1.543400526,-0.264034212,1.303771019
2612,1684559754,8358400,0.261156619,1.033772349,-0.261800289,1.601964235,-0.264034212,1.303771019
2613,1684559754,8361600,0.261156619,1.033772349,-0.261800289,1.601964235,-0.262481332,1.470632553
2614,1684559758,8364800,0.26062271,1.394922733,-0.261800289,1.601964235,-0.262481332,1.470632553
2615,1684559762,8368000,0.26062271,1.394922733,-0.261800289,1.601964235,-0.262444496,1.417251348
2616,1684559762,8371200,0.26062271,1.394922733,-0.261149734,1.589731812,-0.262444496,1.417251348
2617,1684559766,8374400,0.259331197,1.010698199,-0.261149734,1.589731812,-0.262444496,1.417251348
2618,1684559771,8377600,0.259331197,1.010698199,-0.261149734,1.589731812,-0.261250079,1.195207
2619,1684559772,8380800,0.259331197,1.010698199,-0.26072067,1.508047581,-0.261250079,1.195207
2620,1684559774,8384000,0.258371204,1.239290595,-0.26072067,1.508047581,-0.261250079,1.195207
2621,1684559780,8387200,0.258371204,1.239290595,-0.26072067,1.508047581,-0.260834336,1.137789249
2622,1684559780,8390400,0.258371204,1.239290595,-0.262579411,1.503063798,-0.260834336,1.137789249
2623,1684559782,8393600,0.258370668,1.088091731,-0.262579411,1.503063798,-0.260834336,1.137789249
2624,1684559788,8396800,0.258370668,1.088091731,-0.262579411,1.503063798,-0.261413962,1.183662415
2625,1684559789,8400000,0.258370668,1.088091731,-0.262469947,1.371091247,-0.261413962,1.183662415
